CaseID,Activity,CompleteTimestamp,CumTimeInterval,NormalizedTime
1757,Activity J,,,
1757,,1970-01-01 15:00:00,21600.0,0.9999953703918039
1757,Activity L,1970-01-01 15:00:00,21600.0,0.9999953703918039
1757,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
1757,,,,
1757,,,,
1758,Activity A,1970-01-01 09:00:00,0.0,0.0
1758,Activity B,,,
1758,Activity C,,,
1758,,,,
1758,Activity E,1970-01-01 13:00:00,14400.0,0.6666635802612025
1758,Activity M,1970-01-01 14:00:00,18000.0,0.8333294753265031
1758,Activity K,1970-01-01 14:00:00,18000.0,0.8333294753265031
1758,Activity G,,,
1758,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
1758,Activity L,1970-01-01 15:00:00,21600.0,0.9999953703918039
1758,Activity J,,,
1758,Activity I,1970-01-01 15:00:00,21600.0,0.9999953703918039
1758,Activity H,,,
1758,Activity F,,,
1759,Activity A,,,
1759,Activity B,1970-01-01 10:00:00,3600.0,0.0
1759,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
1759,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
1759,Activity E,1970-01-01 13:00:00,14400.0,0.4285697278979052
1759,Activity K,,,
1759,Activity G,,,
1759,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
1759,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1759,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
1759,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1759,,,,
1759,Activity H,,,
1759,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1760,Activity A,1970-01-01 09:00:00,0.0,0.0
1760,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1760,Activity C,,,
1760,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1760,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1760,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1760,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1760,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1760,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1760,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1760,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1760,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1760,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1760,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1761,Activity A,1970-01-01 09:00:00,0.0,0.0
1761,,1970-01-01 10:00:00,3600.0,0.12499956597372927
1761,Activity C,,,
1761,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1761,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1761,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1761,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1761,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1761,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1761,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1761,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1761,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1761,Activity H,,,
1761,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1762,Activity A,1970-01-01 09:00:00,0.0,0.0
1762,,1970-01-01 10:00:00,3600.0,0.12499956597372927
1762,,1970-01-01 11:00:00,7200.0,0.24999913194745854
1762,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1762,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1762,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1762,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1762,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1762,,,,
1762,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1762,Activity N,,,
1762,,,,
1762,Activity H,,,
1762,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1763,Activity A,1970-01-01 09:00:00,0.0,0.0
1763,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1763,,,,
1763,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1763,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1763,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1763,,,,
1763,Activity G,,,
1763,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1763,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1763,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1763,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1763,,1970-01-01 16:00:00,25200.0,0.8749969618161049
1763,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1764,Activity A,1970-01-01 09:00:00,0.0,0.0
1764,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1764,,1970-01-01 11:00:00,7200.0,0.24999913194745854
1764,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1764,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1764,Activity K,,,
1764,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1764,Activity M,,,
1764,Activity L,,,
1764,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1764,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1764,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1764,Activity H,,,
1764,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1765,Activity A,,,
1765,Activity B,1970-01-01 10:00:00,3600.0,0.0
1765,Activity C,,,
1765,,1970-01-01 12:00:00,10800.0,0.33333179013060127
1765,Activity E,1970-01-01 13:00:00,14400.0,0.49999768519590193
1765,Activity K,1970-01-01 14:00:00,18000.0,0.6666635802612025
1765,,1970-01-01 14:00:00,18000.0,0.6666635802612025
1765,,,,
1765,Activity L,,,
1765,,1970-01-01 15:00:00,21600.0,0.8333294753265031
1765,Activity I,,,
1765,Activity J,1970-01-01 15:00:00,21600.0,0.8333294753265031
1765,Activity H,1970-01-01 16:00:00,25200.0,0.9999953703918039
1765,,,,
1766,Activity A,,,
1766,Activity B,1970-01-01 10:00:00,3600.0,0.0
1766,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
1766,Activity D,,,
1766,,,,
1766,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
1766,Activity K,,,
1766,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
1766,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
1766,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1766,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1766,Activity J,,,
1766,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1766,,1970-01-01 17:00:00,28800.0,0.9999960317617788
1767,Activity A,1970-01-01 09:00:00,0.0,0.0
1767,Activity B,,,
1767,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1767,,1970-01-01 12:00:00,10800.0,0.3749986979211878
1767,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1767,Activity K,,,
1767,,,,
1767,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1767,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1767,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1767,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1767,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1767,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1767,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1768,Activity A,1970-01-01 09:00:00,0.0,0.0
1768,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1768,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1768,Activity D,,,
1768,Activity E,,,
1768,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1768,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1768,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1768,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1768,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1768,,,,
1768,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1768,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1768,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1769,Activity A,1970-01-01 09:00:00,0.0,0.0
1769,Activity B,,,
1769,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1769,Activity D,,,
1769,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1769,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1769,,,,
1769,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1769,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1769,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1769,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1769,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1769,,1970-01-01 16:00:00,25200.0,0.8749969618161049
1769,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1770,,,,
1770,Activity B,1970-01-01 10:00:00,3600.0,0.0
1770,,1970-01-01 11:00:00,7200.0,0.1428565759659684
1770,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
1770,Activity E,1970-01-01 13:00:00,14400.0,0.4285697278979052
1770,,1970-01-01 14:00:00,18000.0,0.5714263038638736
1770,,1970-01-01 14:00:00,18000.0,0.5714263038638736
1770,,1970-01-01 14:00:00,18000.0,0.5714263038638736
1770,Activity J,,,
1770,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1770,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1770,Activity N,,,
1770,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1770,,1970-01-01 17:00:00,28800.0,0.9999960317617788
1771,Activity A,1970-01-01 09:00:00,0.0,0.0
1771,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1771,,1970-01-01 11:00:00,7200.0,0.2857131519319368
1771,,1970-01-01 12:00:00,10800.0,0.4285697278979052
1771,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
1771,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
1771,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1771,Activity M,,,
1771,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1771,Activity J,,,
1771,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1771,Activity N,,,
1771,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1771,Activity F,,,
1772,Activity A,1970-01-01 09:00:00,0.0,0.0
1772,,1970-01-01 10:00:00,3600.0,0.12499956597372927
1772,Activity C,,,
1772,Activity D,,,
1772,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1772,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1772,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1772,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1772,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1772,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1772,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1772,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1772,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1772,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1773,,1970-01-01 09:00:00,0.0,0.0
1773,,1970-01-01 10:00:00,3600.0,0.12499956597372927
1773,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1773,,,,
1773,Activity E,,,
1773,Activity G,,,
1773,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1773,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1773,Activity I,,,
1773,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1773,Activity N,,,
1773,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
1773,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1773,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1774,,1970-01-01 09:00:00,0.0,0.0
1774,Activity B,1970-01-01 10:00:00,3600.0,0.12499956597372927
1774,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1774,Activity D,,,
1774,Activity E,,,
1774,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1774,,1970-01-01 14:00:00,18000.0,0.6249978298686463
1774,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1774,,,,
1774,Activity I,,,
1774,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1774,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1774,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1774,,1970-01-01 17:00:00,28800.0,0.9999965277898342
1775,,1970-01-01 09:00:00,0.0,0.0
1775,Activity B,,,
1775,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1775,Activity D,,,
1775,Activity E,1970-01-01 13:00:00,14400.0,0.4999982638949171
1775,,,,
1775,Activity G,,,
1775,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1775,Activity N,1970-01-01 15:00:00,21600.0,0.7499973958423756
1775,Activity I,,,
1775,,,,
1775,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1775,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1775,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1776,Activity A,1970-01-01 09:00:00,0.0,0.0
1776,,1970-01-01 10:00:00,3600.0,0.16666589506530063
1776,,,,
1776,Activity D,1970-01-01 12:00:00,10800.0,0.49999768519590193
1776,,1970-01-01 13:00:00,14400.0,0.6666635802612025
1776,Activity K,1970-01-01 14:00:00,18000.0,0.8333294753265031
1776,,1970-01-01 14:00:00,18000.0,0.8333294753265031
1776,,1970-01-01 14:00:00,18000.0,0.8333294753265031
1776,Activity L,1970-01-01 15:00:00,21600.0,0.9999953703918039
1776,,1970-01-01 15:00:00,21600.0,0.9999953703918039
1776,Activity J,,,
1776,Activity N,1970-01-01 15:00:00,21600.0,0.9999953703918039
1776,Activity H,,,
1776,,,,
1777,Activity A,,,
1777,Activity B,1970-01-01 10:00:00,3600.0,0.0
1777,Activity C,,,
1777,Activity D,,,
1777,Activity E,,,
1777,,1970-01-01 14:00:00,18000.0,0.5714263038638736
1777,Activity M,,,
1777,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
1777,Activity J,,,
1777,,1970-01-01 15:00:00,21600.0,0.714282879829842
1777,,1970-01-01 15:00:00,21600.0,0.714282879829842
1777,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1777,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1777,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1778,,1970-01-01 09:00:00,0.0,0.0
1778,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1778,,,,
1778,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
1778,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
1778,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1778,Activity G,,,
1778,,1970-01-01 14:00:00,18000.0,0.714282879829842
1778,,,,
1778,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1778,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
1778,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
1778,,1970-01-01 16:00:00,25200.0,0.9999960317617788
1778,Activity F,,,
1779,,,,
1779,Activity B,1970-01-01 10:00:00,3600.0,0.0
1779,Activity C,1970-01-01 11:00:00,7200.0,0.16666589506530063
1779,,1970-01-01 12:00:00,10800.0,0.33333179013060127
1779,Activity E,1970-01-01 13:00:00,14400.0,0.49999768519590193
1779,,,,
1779,Activity M,,,
1779,Activity K,1970-01-01 14:00:00,18000.0,0.6666635802612025
1779,,,,
1779,,1970-01-01 15:00:00,21600.0,0.8333294753265031
1779,,,,
1779,Activity L,1970-01-01 15:00:00,21600.0,0.8333294753265031
1779,Activity H,1970-01-01 16:00:00,25200.0,0.9999953703918039
1779,Activity F,,,
1780,,1970-01-01 09:00:00,0.0,0.0
1780,Activity B,,,
1780,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1780,Activity D,1970-01-01 12:00:00,10800.0,0.4285697278979052
1780,Activity E,,,
1780,,1970-01-01 14:00:00,18000.0,0.714282879829842
1780,,1970-01-01 14:00:00,18000.0,0.714282879829842
1780,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1780,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1780,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1780,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1780,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1780,,1970-01-01 16:00:00,25200.0,0.9999960317617788
1780,,,,
1781,Activity A,1970-01-01 09:00:00,0.0,0.0
1781,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1781,,,,
1781,,1970-01-01 12:00:00,10800.0,0.4285697278979052
1781,,1970-01-01 13:00:00,14400.0,0.5714263038638736
1781,Activity K,,,
1781,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1781,,1970-01-01 14:00:00,18000.0,0.714282879829842
1781,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1781,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1781,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
1781,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1781,,1970-01-01 16:00:00,25200.0,0.9999960317617788
1781,Activity F,,,
1782,Activity A,1970-01-01 09:00:00,0.0,0.0
1782,Activity B,,,
1782,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1782,Activity D,,,
1782,,1970-01-01 13:00:00,14400.0,0.4999982638949171
1782,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1782,Activity M,1970-01-01 14:00:00,18000.0,0.6249978298686463
1782,Activity G,1970-01-01 14:00:00,18000.0,0.6249978298686463
1782,,,,
1782,,1970-01-01 15:00:00,21600.0,0.7499973958423756
1782,Activity J,1970-01-01 15:00:00,21600.0,0.7499973958423756
1782,Activity I,,,
1782,Activity H,1970-01-01 16:00:00,25200.0,0.8749969618161049
1782,Activity F,1970-01-01 17:00:00,28800.0,0.9999965277898342
1783,Activity A,,,
1783,Activity B,1970-01-01 10:00:00,3600.0,0.0
1783,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
1783,,1970-01-01 12:00:00,10800.0,0.2857131519319368
1783,Activity E,,,
1783,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
1783,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
1783,Activity K,1970-01-01 14:00:00,18000.0,0.5714263038638736
1783,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
1783,Activity I,,,
1783,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
1783,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1783,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1783,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1784,Activity A,,,
1784,,1970-01-01 10:00:00,3600.0,0.0
1784,,,,
1784,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
1784,Activity E,,,
1784,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
1784,Activity M,,,
1784,,,,
1784,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1784,Activity J,1970-01-01 15:00:00,21600.0,0.714282879829842
1784,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
1784,Activity L,1970-01-01 15:00:00,21600.0,0.714282879829842
1784,Activity H,1970-01-01 16:00:00,25200.0,0.8571394557958104
1784,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1785,Activity A,1970-01-01 09:00:00,0.0,0.0
1785,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1785,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1785,Activity D,,,
1785,,,,
1785,,1970-01-01 14:00:00,18000.0,0.714282879829842
1785,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1785,Activity M,,,
1785,Activity L,1970-01-01 15:00:00,21600.0,0.8571394557958104
1785,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1785,Activity J,1970-01-01 15:00:00,21600.0,0.8571394557958104
1785,Activity N,,,
1785,,1970-01-01 16:00:00,25200.0,0.9999960317617788
1785,,,,
1786,Activity A,1970-01-01 09:00:00,0.0,0.0
1786,,1970-01-01 10:00:00,3600.0,0.1428565759659684
1786,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1786,Activity D,,,
1786,Activity E,1970-01-01 13:00:00,14400.0,0.5714263038638736
1786,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
1786,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1786,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1786,Activity L,,,
1786,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1786,,,,
1786,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1786,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1786,Activity F,,,
1787,,,,
1787,,1970-01-01 10:00:00,3600.0,0.0
1787,Activity C,1970-01-01 11:00:00,7200.0,0.1428565759659684
1787,Activity D,1970-01-01 12:00:00,10800.0,0.2857131519319368
1787,Activity E,1970-01-01 13:00:00,14400.0,0.4285697278979052
1787,Activity K,,,
1787,Activity M,1970-01-01 14:00:00,18000.0,0.5714263038638736
1787,Activity G,1970-01-01 14:00:00,18000.0,0.5714263038638736
1787,Activity L,,,
1787,Activity N,1970-01-01 15:00:00,21600.0,0.714282879829842
1787,,,,
1787,Activity I,1970-01-01 15:00:00,21600.0,0.714282879829842
1787,,,,
1787,Activity F,1970-01-01 17:00:00,28800.0,0.9999960317617788
1788,Activity A,1970-01-01 09:00:00,0.0,0.0
1788,Activity B,1970-01-01 10:00:00,3600.0,0.1428565759659684
1788,Activity C,1970-01-01 11:00:00,7200.0,0.2857131519319368
1788,Activity D,,,
1788,,1970-01-01 13:00:00,14400.0,0.5714263038638736
1788,Activity M,1970-01-01 14:00:00,18000.0,0.714282879829842
1788,Activity K,1970-01-01 14:00:00,18000.0,0.714282879829842
1788,Activity G,1970-01-01 14:00:00,18000.0,0.714282879829842
1788,Activity N,1970-01-01 15:00:00,21600.0,0.8571394557958104
1788,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1788,Activity I,1970-01-01 15:00:00,21600.0,0.8571394557958104
1788,,1970-01-01 15:00:00,21600.0,0.8571394557958104
1788,Activity H,1970-01-01 16:00:00,25200.0,0.9999960317617788
1788,Activity F,,,
1789,,1970-01-01 09:00:00,0.0,0.0
1789,Activity B,,,
1789,Activity C,1970-01-01 11:00:00,7200.0,0.24999913194745854
1789,Activity D,1970-01-01 12:00:00,10800.0,0.3749986979211878
1789,Activity E,,,
1789,Activity M,,,
1789,,,,
1789,Activity K,1970-01-01 14:00:00,18000.0,0.6249978298686463
1789,Activity N,,,
1789,Activity I,1970-01-01 15:00:00,21600.0,0.7499973958423756
1789,Activity J,,,
1789,Activity L,1970-01-01 15:00:00,21600.0,0.7499973958423756
